"ID"	"ID0"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"9130"	"NM_001504"	"NM_001504_607"	-1.49539206338736	0.05672480478459	-9.80763514679915	2.06429380268487e-10	5.27809772740416e-09	13.6575035899238
"2881"	"NM_005110"	"NM_005110_2935"	1.50579072940157	-0.133266524449211	9.80214575605074	2.08911203798214e-10	5.32523118275661e-09	13.6454029394049
"17964"	"NM_005958"	"NM_005958_1641"	-1.38905193704542	-0.0510726982462124	-9.78997424432622	2.14524008530552e-10	5.42412037569027e-09	13.6185583472423
"1689"	"AK057297"	"AK057297_2011"	1.40423283687205	0.048799396970317	9.78914359697494	2.14912656285645e-10	5.42791610037307e-09	13.6167256253038
"6798"	NA	"_EMPTY_"	1.5449070567893	0.0751282929531192	9.76823368505893	2.24938047089933e-10	5.63732400834639e-09	13.5705606820838
"10331"	"NM_005577"	"NM_005577_10623"	-1.92841190778693	-0.0382386117928025	-9.7637499200485	2.27149646061941e-10	5.68023884152256e-09	13.5606539571921
"8006"	"NM_018380"	"NM_018380_2657"	-1.70119839122903	-0.269849695581159	-9.76219420377242	2.27922205003695e-10	5.68705887835973e-09	13.5572160396971
"10256"	"AK098596"	"AK098596_581"	1.49800917630597	-0.0539121267170618	9.7039913453106	2.58851728504481e-10	6.34061349176316e-09	13.4283676788223
"9604"	"NM_006252"	"NM_006252_1266"	3.5883126477236	0.110010406940945	9.69955285463413	2.61380548526538e-10	6.38880318181515e-09	13.4185235877926
"9599"	"NM_153007"	"NM_153007_1099"	1.85548403551884	0.0391587222313137	9.68059291345722	2.72471884633551e-10	6.61020277902035e-09	13.376443356097
"6446"	"NM_024123"	"NM_024123_15"	-1.6196477726074	-0.132110251486185	-9.6495310592775	2.91698255688858e-10	7.00938279456774e-09	13.3074016881045
"15242"	"NM_016319"	"NM_016319_1234"	1.52693017159555	-0.0852733696501969	9.58433004112156	3.36719442818313e-10	7.96818509902344e-09	13.1620654588692
"21841"	"XM_353193"	"XM_353193_638"	-1.51773216288898	0.0252590921024407	-9.57615386372146	3.42848126067876e-10	8.08473814386484e-09	13.1438008572103
"5226"	"BC035658"	"BC035658_486"	2.46888061163351	-0.0994911482373772	9.5270316353719	3.82159867495046e-10	8.83783530967202e-09	13.0338821425269
"3916"	"NM_153692"	"NM_153692_1185"	1.52278468524684	-0.0661722804928541	9.4688382155067	4.34780886268584e-10	9.92364478227473e-09	12.9032531624665
"1227"	NA	"_EMPTY_"	1.74939993168498	-0.051357197590565	9.46693914018829	4.36618359153358e-10	9.94563301390773e-09	12.8989827000796
"16834"	"NM_004644"	"NM_004644_2953"	-1.41021148610639	-0.114216983146638	-9.4153388567642	4.89717552622371e-10	1.09685163656247e-08	12.7827663858421
"8915"	"NM_032599"	"NM_032599_1474"	2.3359486437853	-0.0909789208760041	9.3696864079162	5.42212873903724e-10	1.19560040296058e-08	12.6796524276602
"7691"	"NM_002397"	"NM_002397_3993"	-1.36664819021269	0.0126967014927502	-9.35576473452433	5.59344634337304e-10	1.22980159410432e-08	12.64815303455
"4284"	"NM_174900"	"NM_174900_1300"	2.02209272284837	-0.0777642593531365	9.33353823792581	5.87856038063909e-10	1.28627423097907e-08	12.5978098271354
"1926"	"XM_353176"	"XM_353176_1068"	-1.59376360855714	-0.117604109245064	-9.32968758074611	5.92945099526126e-10	1.29491925957932e-08	12.5890814057871
"1072"	"NM_004366"	"NM_004366_2460"	1.74631546657301	-0.106161833617025	9.31871965260959	6.07689616656547e-10	1.32330956140061e-08	12.5642092488416
"4919"	"NM_018083"	"NM_018083_235"	-1.4585655511524	-0.0626681708413716	-9.27247966525773	6.74108416304536e-10	1.44501211895899e-08	12.4591747856329
"6978"	"NM_020644"	"NM_020644_693"	-1.91859527783542	0.108525203594861	-9.11955303030285	9.5187956081564e-10	1.96026889465346e-08	12.109781183133
"6499"	"AK096850"	"AK096850_2062"	-1.39240939944519	-0.0666294296865496	-9.1187445747588	9.53625273569248e-10	1.96208831151373e-08	12.1079258466857
"74"	"NM_007274"	"NM_007274_1657"	1.99354989358863	-0.0054748110528227	9.1146405063965	9.62538042328243e-10	1.97863737048071e-08	12.0985060219264
"16362"	"AK097239"	"AK097239_1307"	1.36496288514097	-0.0255147330458485	9.07290334902118	1.05818048139861e-09	2.15577037016174e-08	12.0025821895355
"12459"	"NM_002904"	"NM_002904_1064"	-1.62269769870326	0.074866363087889	-9.0718340822326	1.06075496008704e-09	2.15908227833101e-08	12.0001216723453
"22548"	NA	"_EMPTY_"	1.3757601110959	-0.099659258565415	9.0534296705068	1.10608821548718e-09	2.24332829158879e-08	11.9577470141571
"12472"	"AF075045"	"AF075045_498"	-1.39726172419145	-0.0579171758325988	-9.01593467978214	1.20469403023237e-09	2.40263079333635e-08	11.8712786936983
"5704"	"XM_352707"	"XM_352707_1298"	1.53903062913788	-0.0197195806952748	9.01458949341526	1.20839467652688e-09	2.40579433587452e-08	11.8681730501236
"17310"	"NM_182398"	"NM_182398_1464"	1.92080802044005	-0.118546904828848	9.00863244364103	1.22492332425868e-09	2.43231720478452e-08	11.8544170687664
"14891"	NA	"_EMPTY_"	1.72939903747656	-0.0874996844451463	8.96332614062408	1.35846556857695e-09	2.66263931770346e-08	11.7496418347878
"3125"	"NM_015629"	"NM_015629_668"	1.32300182286497	-0.0548187879096626	8.93973754220195	1.43381449326213e-09	2.79348310005763e-08	11.6949830085376
"17335"	NA	"_EMPTY_"	1.53205724771684	0.255215793722261	8.93378813310923	1.45348658623041e-09	2.82455514570957e-08	11.681185541189
"10153"	"NM_015434"	"NM_015434_2379"	1.56179150832966	-0.0834538631070516	8.92436578581345	1.48521006703629e-09	2.87149025365148e-08	11.6593242553746
"21853"	"NM_003327"	"NM_003327_970"	1.31873364390391	0.0435067979317905	8.90808594051796	1.54170447827148e-09	2.96810720029998e-08	11.621524750511
"17226"	"AK055182"	"AK055182_2573"	2.14995749319165	0.0278705226742846	8.90179042365021	1.56413767017864e-09	3.00620919109672e-08	11.6068980144492
"11479"	"XM_090235"	"XM_090235_1098"	1.81121416069013	-0.282898852279475	8.83606484114145	1.81932434324987e-09	3.43572985518622e-08	11.453879851954
"14205"	"NM_138326"	"NM_138326_942"	-1.35367652988719	0.0108156671520156	-8.77738719902951	2.08313133055314e-09	3.85863397254503e-08	11.3167860196139
"9008"	"NM_014969"	"NM_014969_3444"	-2.10391888390786	-0.081362635290624	-8.75840832041321	2.17660464771111e-09	3.99619349695985e-08	11.2723462483369
"17122"	"NM_012265"	"NM_012265_1584"	1.31388852925774	-0.107894710276568	8.6366220503804	2.88800287126371e-09	5.10243737099976e-08	10.9860435919866
"9682"	"NM_021070"	"NM_021070_2862"	-1.43893454903049	0.0608221898859568	-8.61395823998663	3.04472118811418e-09	5.34710103080006e-08	10.9325475083996
"18889"	"XM_034905"	"XM_034905_5960"	1.62231958426417	-0.124422020217649	8.61387935050115	3.04528165579051e-09	5.34710103080006e-08	10.9323611775957
"6336"	"NM_003008"	"NM_003008_1668"	-1.53605415176778	-0.0624477162401311	-8.59048007853097	3.21627520119163e-09	5.59125733218615e-08	10.8770576289837
"14400"	"NM_001955"	"NM_001955_1230"	-1.32024235739454	0.0474064171417596	-8.57591196289852	3.32767163419859e-09	5.7497718836616e-08	10.8425897496411
"6234"	"XM_211936"	"XM_211936_941"	-1.62074318299578	-0.0671733939632905	-8.54912792301404	3.54290281127702e-09	6.03912332385168e-08	10.7791461225128
"3096"	"BC040593"	"BC040593_2656"	-2.16201466836558	-0.126880756841895	-8.50949560442989	3.88785852998272e-09	6.51424253247275e-08	10.6850950384728
"10606"	"NM_000518"	"NM_000518_492"	1.37948114396798	0.0566410006943426	8.42371651482703	4.75723291451194e-09	7.78817210090889e-08	10.4808251243852
"13600"	"NM_018462"	"NM_018462_813"	1.61118837163533	0.0149163114646235	8.42233469144919	4.77276154337414e-09	7.802408640429e-08	10.4775266023801
"21175"	"XM_088684"	"XM_088684_60"	2.39448122790496	-0.0969042333218336	8.38388138958327	5.2263581373814e-09	8.45881975634787e-08	10.3856349698412
"10899"	"XM_211778"	"XM_211778_2403"	1.45389335383939	0.0268078185887744	8.36632643614765	5.44788514937165e-09	8.74274149923141e-08	10.3436195092293
